id_meteo,timestamp_completo,temperatura,temperatura_percepita,codice_meteo,descrizione,fascia_temperatura
80096,2025-02-20 07:00:00,0.80,-1.60,3,Nuvoloso,Freddo
80097,2025-02-20 08:00:00,1.40,-1.00,2,Nuvoloso,Freddo
80098,2025-02-20 09:00:00,3.40,0.90,1,Nuvoloso,Freddo
80099,2025-02-20 10:00:00,5.10,2.20,0,Cielo Sereno,Freddo
80100,2025-02-20 11:00:00,6.30,3.10,0,Cielo Sereno,Freddo
80101,2025-02-20 12:00:00,7.10,3.80,0,Cielo Sereno,Freddo
80102,2025-02-20 13:00:00,7.80,4.60,0,Cielo Sereno,Freddo
80103,2025-02-20 14:00:00,8.10,4.80,0,Cielo Sereno,Freddo
80104,2025-02-20 15:00:00,8.10,5.10,0,Cielo Sereno,Freddo
80105,2025-02-20 16:00:00,7.90,4.90,0,Cielo Sereno,Freddo
80106,2025-02-20 17:00:00,7.20,4.30,0,Cielo Sereno,Freddo
80107,2025-02-20 18:00:00,4.60,1.70,0,Cielo Sereno,Freddo
80108,2025-02-20 19:00:00,3.80,0.90,0,Cielo Sereno,Freddo
80109,2025-02-20 20:00:00,3.30,0.60,0,Cielo Sereno,Freddo
80110,2025-02-20 21:00:00,2.60,-0.10,0,Cielo Sereno,Freddo
80111,2025-02-20 22:00:00,2.20,-0.50,0,Cielo Sereno,Freddo
80112,2025-02-20 23:00:00,0.90,-1.70,0,Cielo Sereno,Freddo
80113,2025-02-21 00:00:00,-0.20,-3.00,0,Cielo Sereno,Freddo
80114,2025-02-21 01:00:00,-0.80,-3.90,0,Cielo Sereno,Freddo
80115,2025-02-21 02:00:00,0.20,-2.80,0,Cielo Sereno,Freddo
80116,2025-02-21 03:00:00,-0.30,-3.30,0,Cielo Sereno,Freddo
80117,2025-02-21 04:00:00,-0.50,-3.50,0,Cielo Sereno,Freddo
80118,2025-02-21 05:00:00,-0.60,-3.70,0,Cielo Sereno,Freddo
80119,2025-02-21 06:00:00,-0.90,-3.70,0,Cielo Sereno,Freddo
80120,2025-02-21 07:00:00,-1.10,-4.00,0,Cielo Sereno,Freddo
80121,2025-02-21 08:00:00,0.20,-2.50,0,Cielo Sereno,Freddo
80122,2025-02-21 09:00:00,4.80,2.40,0,Cielo Sereno,Freddo
80123,2025-02-21 10:00:00,7.30,4.90,0,Cielo Sereno,Freddo
80124,2025-02-21 11:00:00,8.60,6.00,2,Nuvoloso,Freddo
80125,2025-02-21 12:00:00,9.90,7.40,3,Nuvoloso,Freddo
80126,2025-02-21 13:00:00,10.80,8.30,2,Nuvoloso,Mite
80127,2025-02-21 14:00:00,11.60,9.10,2,Nuvoloso,Mite
80128,2025-02-21 15:00:00,11.80,9.50,0,Cielo Sereno,Mite
80129,2025-02-21 16:00:00,11.60,9.30,0,Cielo Sereno,Mite
80130,2025-02-21 17:00:00,10.50,8.50,0,Cielo Sereno,Mite
80131,2025-02-21 18:00:00,7.20,5.30,0,Cielo Sereno,Freddo
80132,2025-02-21 19:00:00,6.30,4.50,0,Cielo Sereno,Freddo
80133,2025-02-21 20:00:00,5.40,3.60,0,Cielo Sereno,Freddo
80134,2025-02-21 21:00:00,4.20,2.40,0,Cielo Sereno,Freddo
80135,2025-02-21 22:00:00,3.50,1.50,0,Cielo Sereno,Freddo
80136,2025-02-21 23:00:00,2.90,0.60,0,Cielo Sereno,Freddo
80137,2025-02-22 00:00:00,2.00,-0.30,0,Cielo Sereno,Freddo
80138,2025-02-22 01:00:00,1.90,-0.40,0,Cielo Sereno,Freddo
80139,2025-02-22 02:00:00,3.00,0.80,0,Cielo Sereno,Freddo
80140,2025-02-22 03:00:00,3.00,0.30,0,Cielo Sereno,Freddo
80141,2025-02-22 04:00:00,3.50,0.90,0,Cielo Sereno,Freddo
80142,2025-02-22 05:00:00,3.20,1.00,2,Nuvoloso,Freddo
80143,2025-02-22 06:00:00,4.10,2.00,3,Nuvoloso,Freddo
80144,2025-02-22 07:00:00,4.70,2.60,3,Nuvoloso,Freddo
80145,2025-02-22 08:00:00,5.90,3.80,3,Nuvoloso,Freddo
80146,2025-02-22 09:00:00,6.70,4.90,51,Pioggia,Freddo
80147,2025-02-22 10:00:00,7.60,5.60,1,Nuvoloso,Freddo
80148,2025-02-22 11:00:00,9.40,7.20,3,Nuvoloso,Freddo
80149,2025-02-22 12:00:00,10.20,8.00,3,Nuvoloso,Mite
80150,2025-02-22 13:00:00,9.60,7.70,3,Nuvoloso,Freddo
80151,2025-02-22 14:00:00,10.60,9.00,3,Nuvoloso,Mite
80152,2025-02-22 15:00:00,11.20,10.00,1,Nuvoloso,Mite
80153,2025-02-22 16:00:00,11.60,10.50,2,Nuvoloso,Mite
80154,2025-02-22 17:00:00,11.00,9.80,3,Nuvoloso,Mite
80155,2025-02-22 18:00:00,8.80,7.80,3,Nuvoloso,Freddo
80156,2025-02-22 19:00:00,8.20,7.00,3,Nuvoloso,Freddo
80157,2025-02-22 20:00:00,7.80,6.20,3,Nuvoloso,Freddo
80158,2025-02-22 21:00:00,7.80,6.10,3,Nuvoloso,Freddo
80159,2025-02-22 22:00:00,7.60,5.90,3,Nuvoloso,Freddo
80160,2025-02-22 23:00:00,6.70,4.80,3,Nuvoloso,Freddo
80161,2025-02-23 00:00:00,6.20,4.20,3,Nuvoloso,Freddo
80162,2025-02-23 01:00:00,5.80,3.70,3,Nuvoloso,Freddo
80163,2025-02-23 02:00:00,7.10,5.40,3,Nuvoloso,Freddo
80164,2025-02-23 03:00:00,6.60,4.70,51,Pioggia,Freddo
80165,2025-02-23 04:00:00,6.60,4.80,3,Nuvoloso,Freddo
80166,2025-02-23 05:00:00,6.50,4.90,3,Nuvoloso,Freddo
80167,2025-02-23 06:00:00,6.00,4.40,3,Nuvoloso,Freddo
80168,2025-02-23 07:00:00,5.70,3.90,2,Nuvoloso,Freddo
80169,2025-02-23 08:00:00,7.10,5.50,3,Nuvoloso,Freddo
80170,2025-02-23 09:00:00,8.60,7.40,3,Nuvoloso,Freddo
80171,2025-02-23 10:00:00,10.20,8.80,3,Nuvoloso,Mite
80172,2025-02-23 11:00:00,11.50,10.00,3,Nuvoloso,Mite
80173,2025-02-23 12:00:00,12.50,10.90,2,Nuvoloso,Mite
80174,2025-02-23 13:00:00,13.10,11.70,2,Nuvoloso,Mite
80175,2025-02-23 14:00:00,12.20,11.10,3,Nuvoloso,Mite
80176,2025-02-23 15:00:00,12.20,11.60,3,Nuvoloso,Mite
80177,2025-02-23 16:00:00,12.20,11.40,3,Nuvoloso,Mite
80178,2025-02-23 17:00:00,11.80,10.80,3,Nuvoloso,Mite
80179,2025-02-23 18:00:00,10.20,9.30,3,Nuvoloso,Mite
80180,2025-02-23 19:00:00,9.30,8.30,3,Nuvoloso,Freddo
80181,2025-02-23 20:00:00,8.40,7.30,3,Nuvoloso,Freddo
80182,2025-02-23 21:00:00,8.40,7.50,3,Nuvoloso,Freddo
80183,2025-02-23 22:00:00,8.50,7.60,3,Nuvoloso,Freddo
80184,2025-02-23 23:00:00,8.10,6.80,2,Nuvoloso,Freddo
80185,2025-02-24 00:00:00,7.70,6.00,2,Nuvoloso,Freddo
80186,2025-02-24 01:00:00,6.80,4.80,3,Nuvoloso,Freddo
80187,2025-02-24 02:00:00,8.40,6.90,3,Nuvoloso,Freddo
80188,2025-02-24 03:00:00,7.40,6.20,2,Nuvoloso,Freddo
80189,2025-02-24 04:00:00,6.50,5.00,53,Pioggia,Freddo
80190,2025-02-24 05:00:00,7.20,5.90,53,Pioggia,Freddo
80191,2025-02-24 06:00:00,6.80,5.30,3,Nuvoloso,Freddo
80192,2025-02-24 07:00:00,6.30,4.80,3,Nuvoloso,Freddo
80193,2025-02-24 08:00:00,7.40,6.40,2,Nuvoloso,Freddo
80194,2025-02-24 09:00:00,9.40,8.80,1,Nuvoloso,Freddo
80195,2025-02-24 10:00:00,10.60,10.00,2,Nuvoloso,Mite
80196,2025-02-24 11:00:00,11.90,11.20,2,Nuvoloso,Mite
80197,2025-02-24 12:00:00,13.80,12.80,2,Nuvoloso,Mite
80198,2025-02-24 13:00:00,13.80,12.60,3,Nuvoloso,Mite
80199,2025-02-24 14:00:00,13.60,12.70,3,Nuvoloso,Mite
80200,2025-02-24 15:00:00,13.40,12.40,3,Nuvoloso,Mite
80201,2025-02-24 16:00:00,13.40,12.30,3,Nuvoloso,Mite
80202,2025-02-24 17:00:00,12.90,11.90,3,Nuvoloso,Mite
80203,2025-02-24 18:00:00,10.80,10.00,3,Nuvoloso,Mite
80204,2025-02-24 19:00:00,9.60,8.40,3,Nuvoloso,Freddo
80205,2025-02-24 20:00:00,9.80,8.60,3,Nuvoloso,Freddo
80206,2025-02-24 21:00:00,8.80,7.60,3,Nuvoloso,Freddo
80207,2025-02-24 22:00:00,8.20,7.10,3,Nuvoloso,Freddo
80208,2025-02-24 23:00:00,8.20,7.20,3,Nuvoloso,Freddo
80209,2025-02-25 00:00:00,8.10,7.00,3,Nuvoloso,Freddo
80210,2025-02-25 01:00:00,7.80,6.70,3,Nuvoloso,Freddo
80211,2025-02-25 02:00:00,9.50,9.20,51,Pioggia,Freddo
80212,2025-02-25 03:00:00,9.20,9.00,51,Pioggia,Freddo
80213,2025-02-25 04:00:00,9.10,8.70,51,Pioggia,Freddo
80214,2025-02-25 05:00:00,9.10,8.40,51,Pioggia,Freddo
80215,2025-02-25 06:00:00,8.90,8.00,3,Nuvoloso,Freddo
80216,2025-02-25 07:00:00,8.90,7.90,51,Pioggia,Freddo
80217,2025-02-25 08:00:00,9.80,8.70,3,Nuvoloso,Freddo
80218,2025-02-25 09:00:00,11.40,11.00,2,Nuvoloso,Mite
80219,2025-02-25 10:00:00,12.90,12.50,3,Nuvoloso,Mite
80220,2025-02-25 11:00:00,14.10,13.00,3,Nuvoloso,Mite
80221,2025-02-25 12:00:00,15.20,13.90,51,Pioggia,Mite
80222,2025-02-25 13:00:00,15.20,14.20,51,Pioggia,Mite
80223,2025-02-25 14:00:00,13.40,12.10,51,Pioggia,Mite
80224,2025-02-25 15:00:00,13.20,11.70,3,Nuvoloso,Mite
80225,2025-02-25 16:00:00,13.20,11.80,3,Nuvoloso,Mite
80226,2025-02-25 17:00:00,11.90,10.30,3,Nuvoloso,Mite
80227,2025-02-25 18:00:00,10.60,9.30,3,Nuvoloso,Mite
80228,2025-02-25 19:00:00,10.10,9.00,3,Nuvoloso,Mite
80229,2025-02-25 20:00:00,9.70,8.80,3,Nuvoloso,Freddo
80230,2025-02-25 21:00:00,8.90,8.10,3,Nuvoloso,Freddo
80231,2025-02-25 22:00:00,8.60,7.90,3,Nuvoloso,Freddo
80232,2025-02-25 23:00:00,9.20,8.60,3,Nuvoloso,Freddo
80233,2025-02-26 00:00:00,9.10,8.60,3,Nuvoloso,Freddo
80234,2025-02-26 01:00:00,9.10,8.00,51,Pioggia,Freddo
80235,2025-02-26 02:00:00,9.40,8.40,53,Pioggia,Freddo
80236,2025-02-26 03:00:00,9.20,8.30,53,Pioggia,Freddo
80237,2025-02-26 04:00:00,9.20,8.40,53,Pioggia,Freddo
80238,2025-02-26 05:00:00,9.00,8.20,53,Pioggia,Freddo
80239,2025-02-26 06:00:00,8.80,7.90,53,Pioggia,Freddo
80240,2025-02-26 07:00:00,8.60,7.80,55,Pioggia,Freddo
80241,2025-02-26 08:00:00,8.40,7.10,61,Pioggia,Freddo
80242,2025-02-26 09:00:00,8.40,7.10,61,Pioggia,Freddo
80243,2025-02-26 10:00:00,8.80,7.10,53,Pioggia,Freddo
80244,2025-02-26 11:00:00,9.10,7.50,53,Pioggia,Freddo
80245,2025-02-26 12:00:00,9.30,7.30,53,Pioggia,Freddo
80246,2025-02-26 13:00:00,9.80,7.70,53,Pioggia,Freddo
80247,2025-02-26 14:00:00,9.90,8.30,55,Pioggia,Freddo
80248,2025-02-26 15:00:00,10.10,8.40,53,Pioggia,Mite
80249,2025-02-26 16:00:00,9.70,8.00,51,Pioggia,Freddo
80250,2025-02-26 17:00:00,9.40,7.50,51,Pioggia,Freddo
80251,2025-02-26 18:00:00,8.90,6.80,51,Pioggia,Freddo
80252,2025-02-26 19:00:00,8.40,6.80,51,Pioggia,Freddo
80253,2025-02-26 20:00:00,8.40,6.40,53,Pioggia,Freddo
80254,2025-02-26 21:00:00,8.10,5.60,51,Pioggia,Freddo
80255,2025-02-26 22:00:00,7.70,5.30,3,Nuvoloso,Freddo
80256,2025-02-26 23:00:00,7.40,4.80,51,Pioggia,Freddo
80257,2025-02-27 00:00:00,7.30,4.80,51,Pioggia,Freddo
80258,2025-02-27 01:00:00,7.20,4.90,51,Pioggia,Freddo
80259,2025-02-27 02:00:00,7.70,5.50,3,Nuvoloso,Freddo
80260,2025-02-27 03:00:00,7.80,5.40,3,Nuvoloso,Freddo
80261,2025-02-27 04:00:00,7.90,5.50,3,Nuvoloso,Freddo
80262,2025-02-27 05:00:00,8.10,5.60,3,Nuvoloso,Freddo
80263,2025-02-27 06:00:00,7.90,5.30,3,Nuvoloso,Freddo
80264,2025-02-27 07:00:00,7.60,5.10,3,Nuvoloso,Freddo
80265,2025-02-27 08:00:00,7.70,5.30,3,Nuvoloso,Freddo
80266,2025-02-27 09:00:00,7.80,5.80,3,Nuvoloso,Freddo
80267,2025-02-27 10:00:00,8.10,6.80,51,Pioggia,Freddo
80268,2025-02-27 11:00:00,9.90,8.10,3,Nuvoloso,Freddo
80269,2025-02-27 12:00:00,11.40,9.50,3,Nuvoloso,Mite
80270,2025-02-27 13:00:00,12.80,11.00,1,Nuvoloso,Mite
80271,2025-02-27 14:00:00,13.20,11.30,2,Nuvoloso,Mite
80272,2025-02-27 15:00:00,13.40,11.40,1,Nuvoloso,Mite
80273,2025-02-27 16:00:00,13.10,11.00,0,Cielo Sereno,Mite
80274,2025-02-27 17:00:00,12.20,10.00,0,Cielo Sereno,Mite
80275,2025-02-27 18:00:00,9.10,7.30,0,Cielo Sereno,Freddo
80276,2025-02-27 19:00:00,8.30,6.30,0,Cielo Sereno,Freddo
80277,2025-02-27 20:00:00,7.20,5.20,0,Cielo Sereno,Freddo
80278,2025-02-27 21:00:00,6.10,4.00,0,Cielo Sereno,Freddo
80279,2025-02-27 22:00:00,5.70,3.10,0,Cielo Sereno,Freddo
80280,2025-02-27 23:00:00,5.60,2.80,1,Nuvoloso,Freddo
80281,2025-02-28 00:00:00,6.10,3.30,2,Nuvoloso,Freddo
80282,2025-02-28 01:00:00,6.10,3.30,2,Nuvoloso,Freddo
80283,2025-02-28 02:00:00,6.20,3.80,2,Nuvoloso,Freddo
80284,2025-02-28 03:00:00,5.60,3.00,3,Nuvoloso,Freddo
80285,2025-02-28 04:00:00,4.90,2.40,3,Nuvoloso,Freddo
80286,2025-02-28 05:00:00,4.80,2.50,3,Nuvoloso,Freddo
80287,2025-02-28 06:00:00,4.40,1.90,3,Nuvoloso,Freddo
80288,2025-02-28 07:00:00,3.60,1.40,3,Nuvoloso,Freddo
80289,2025-02-28 08:00:00,4.90,2.80,3,Nuvoloso,Freddo
80290,2025-02-28 09:00:00,7.70,6.00,3,Nuvoloso,Freddo
80291,2025-02-28 10:00:00,9.40,7.70,3,Nuvoloso,Freddo
80292,2025-02-28 11:00:00,10.40,8.70,3,Nuvoloso,Mite
80293,2025-02-28 12:00:00,11.50,9.70,3,Nuvoloso,Mite
80294,2025-02-28 13:00:00,11.20,9.60,51,Pioggia,Mite
80295,2025-02-28 14:00:00,11.40,9.50,51,Pioggia,Mite
80296,2025-02-28 15:00:00,11.60,9.40,51,Pioggia,Mite
80297,2025-02-28 16:00:00,9.70,7.80,53,Pioggia,Freddo
80298,2025-02-28 17:00:00,8.90,7.70,53,Pioggia,Freddo
80299,2025-02-28 18:00:00,7.70,6.20,3,Nuvoloso,Freddo
80300,2025-02-28 19:00:00,7.30,5.50,3,Nuvoloso,Freddo
80301,2025-02-28 20:00:00,7.10,5.50,3,Nuvoloso,Freddo
80302,2025-02-28 21:00:00,6.90,5.40,3,Nuvoloso,Freddo
80303,2025-02-28 22:00:00,6.60,5.10,3,Nuvoloso,Freddo
80304,2025-02-28 23:00:00,6.20,4.70,3,Nuvoloso,Freddo
80305,2025-03-01 00:00:00,6.10,4.90,3,Nuvoloso,Freddo
80306,2025-03-01 01:00:00,5.80,4.40,51,Pioggia,Freddo
80307,2025-03-01 02:00:00,6.60,5.40,53,Pioggia,Freddo
80308,2025-03-01 03:00:00,6.90,4.80,51,Pioggia,Freddo
80309,2025-03-01 04:00:00,6.50,4.90,3,Nuvoloso,Freddo
80310,2025-03-01 05:00:00,6.90,5.20,3,Nuvoloso,Freddo
80311,2025-03-01 06:00:00,6.80,4.80,51,Pioggia,Freddo
80312,2025-03-01 07:00:00,6.70,4.70,53,Pioggia,Freddo
80313,2025-03-01 08:00:00,6.90,5.10,51,Pioggia,Freddo
80314,2025-03-01 09:00:00,7.70,5.70,51,Pioggia,Freddo
80315,2025-03-01 10:00:00,8.20,6.30,3,Nuvoloso,Freddo
80316,2025-03-01 11:00:00,8.60,6.40,3,Nuvoloso,Freddo
80317,2025-03-01 12:00:00,8.90,6.40,51,Pioggia,Freddo
80318,2025-03-01 13:00:00,9.20,6.90,51,Pioggia,Freddo
80319,2025-03-01 14:00:00,8.80,6.30,53,Pioggia,Freddo
80320,2025-03-01 15:00:00,8.60,6.30,51,Pioggia,Freddo
80321,2025-03-01 16:00:00,8.80,6.40,51,Pioggia,Freddo
80322,2025-03-01 17:00:00,8.60,6.70,3,Nuvoloso,Freddo
80323,2025-03-01 18:00:00,8.40,6.60,3,Nuvoloso,Freddo
80324,2025-03-01 19:00:00,8.10,6.40,3,Nuvoloso,Freddo
80325,2025-03-01 20:00:00,7.80,6.30,3,Nuvoloso,Freddo
80326,2025-03-01 21:00:00,7.40,6.10,3,Nuvoloso,Freddo
80327,2025-03-01 22:00:00,7.20,5.70,3,Nuvoloso,Freddo
80328,2025-03-01 23:00:00,6.90,5.30,3,Nuvoloso,Freddo
80329,2025-03-02 00:00:00,6.00,4.20,3,Nuvoloso,Freddo
80330,2025-03-02 01:00:00,5.40,3.40,3,Nuvoloso,Freddo
80331,2025-03-02 02:00:00,5.20,3.30,1,Nuvoloso,Freddo
80332,2025-03-02 03:00:00,4.40,2.50,2,Nuvoloso,Freddo
80333,2025-03-02 04:00:00,4.20,2.30,1,Nuvoloso,Freddo
80334,2025-03-02 05:00:00,3.70,1.50,1,Nuvoloso,Freddo
80335,2025-03-02 06:00:00,3.20,0.70,1,Nuvoloso,Freddo
80336,2025-03-02 07:00:00,2.90,0.30,0,Cielo Sereno,Freddo
80337,2025-03-02 08:00:00,4.10,1.40,0,Cielo Sereno,Freddo
80338,2025-03-02 09:00:00,6.30,4.10,0,Cielo Sereno,Freddo
80339,2025-03-02 10:00:00,8.10,5.80,0,Cielo Sereno,Freddo
80340,2025-03-02 11:00:00,10.10,7.30,2,Nuvoloso,Mite
80341,2025-03-02 12:00:00,11.00,7.60,1,Nuvoloso,Mite
80342,2025-03-02 13:00:00,11.90,8.00,1,Nuvoloso,Mite
80343,2025-03-02 14:00:00,11.20,7.80,51,Pioggia,Mite
80344,2025-03-02 15:00:00,11.50,8.00,2,Nuvoloso,Mite
80345,2025-03-02 16:00:00,11.60,8.00,1,Nuvoloso,Mite
80346,2025-03-02 17:00:00,10.70,7.60,0,Cielo Sereno,Mite
80347,2025-03-02 18:00:00,7.60,5.50,0,Cielo Sereno,Freddo
80348,2025-03-02 19:00:00,6.20,4.20,0,Cielo Sereno,Freddo
80349,2025-03-02 20:00:00,4.90,3.00,0,Cielo Sereno,Freddo
80350,2025-03-02 21:00:00,4.00,1.80,0,Cielo Sereno,Freddo
80351,2025-03-02 22:00:00,3.50,1.10,0,Cielo Sereno,Freddo
80352,2025-03-02 23:00:00,3.20,0.50,0,Cielo Sereno,Freddo
80353,2025-03-03 00:00:00,3.50,0.70,0,Cielo Sereno,Freddo
80354,2025-03-03 01:00:00,3.20,0.30,0,Cielo Sereno,Freddo
80355,2025-03-03 02:00:00,3.70,0.80,0,Cielo Sereno,Freddo
80356,2025-03-03 03:00:00,3.20,0.50,0,Cielo Sereno,Freddo
80357,2025-03-03 04:00:00,2.80,0.00,0,Cielo Sereno,Freddo
80358,2025-03-03 05:00:00,2.80,-0.10,0,Cielo Sereno,Freddo
80359,2025-03-03 06:00:00,2.20,-1.00,0,Cielo Sereno,Freddo
80360,2025-03-03 07:00:00,2.30,-0.90,0,Cielo Sereno,Freddo
80361,2025-03-03 08:00:00,4.20,1.00,0,Cielo Sereno,Freddo
80362,2025-03-03 09:00:00,7.40,4.70,0,Cielo Sereno,Freddo
80363,2025-03-03 10:00:00,9.50,6.60,0,Cielo Sereno,Freddo
80364,2025-03-03 11:00:00,10.90,7.90,0,Cielo Sereno,Mite
80365,2025-03-03 12:00:00,11.90,9.30,0,Cielo Sereno,Mite
80366,2025-03-03 13:00:00,12.50,10.30,0,Cielo Sereno,Mite
80367,2025-03-03 14:00:00,12.90,10.40,0,Cielo Sereno,Mite
80368,2025-03-03 15:00:00,13.00,9.90,0,Cielo Sereno,Mite
80369,2025-03-03 16:00:00,12.60,9.60,0,Cielo Sereno,Mite
80370,2025-03-03 17:00:00,11.70,9.10,0,Cielo Sereno,Mite
80371,2025-03-03 18:00:00,8.90,6.80,0,Cielo Sereno,Freddo
80372,2025-03-03 19:00:00,7.30,5.20,0,Cielo Sereno,Freddo
80373,2025-03-03 20:00:00,5.60,3.30,0,Cielo Sereno,Freddo
80374,2025-03-03 21:00:00,4.10,1.60,0,Cielo Sereno,Freddo
80375,2025-03-03 22:00:00,2.50,-0.50,0,Cielo Sereno,Freddo
80376,2025-03-03 23:00:00,1.90,-1.40,0,Cielo Sereno,Freddo
80377,2025-03-04 00:00:00,1.50,-1.80,0,Cielo Sereno,Freddo
80378,2025-03-04 01:00:00,1.00,-2.30,0,Cielo Sereno,Freddo
80379,2025-03-04 02:00:00,2.30,-0.60,0,Cielo Sereno,Freddo
80380,2025-03-04 03:00:00,1.80,-1.30,0,Cielo Sereno,Freddo
80381,2025-03-04 04:00:00,0.90,-2.20,0,Cielo Sereno,Freddo
80382,2025-03-04 05:00:00,0.30,-3.00,0,Cielo Sereno,Freddo
80383,2025-03-04 06:00:00,-0.20,-3.60,0,Cielo Sereno,Freddo
80384,2025-03-04 07:00:00,-0.20,-3.70,0,Cielo Sereno,Freddo
80385,2025-03-04 08:00:00,3.00,-0.30,0,Cielo Sereno,Freddo
80386,2025-03-04 09:00:00,8.10,5.50,0,Cielo Sereno,Freddo
80387,2025-03-04 10:00:00,10.30,7.90,0,Cielo Sereno,Mite
80388,2025-03-04 11:00:00,11.90,9.30,0,Cielo Sereno,Mite
80389,2025-03-04 12:00:00,12.90,10.80,0,Cielo Sereno,Mite
80390,2025-03-04 13:00:00,13.80,11.80,0,Cielo Sereno,Mite
80391,2025-03-04 14:00:00,14.10,12.00,0,Cielo Sereno,Mite
80392,2025-03-04 15:00:00,14.20,11.80,0,Cielo Sereno,Mite
80393,2025-03-04 16:00:00,13.90,11.60,0,Cielo Sereno,Mite
80394,2025-03-04 17:00:00,12.90,11.50,0,Cielo Sereno,Mite
80395,2025-03-04 18:00:00,10.60,9.00,0,Cielo Sereno,Mite
80396,2025-03-04 19:00:00,8.90,7.00,0,Cielo Sereno,Freddo
80397,2025-03-04 20:00:00,7.50,5.30,0,Cielo Sereno,Freddo
80398,2025-03-04 21:00:00,7.10,4.60,0,Cielo Sereno,Freddo
80399,2025-03-04 22:00:00,5.90,3.50,0,Cielo Sereno,Freddo
80400,2025-03-04 23:00:00,4.80,2.20,0,Cielo Sereno,Freddo
80401,2025-03-05 00:00:00,3.80,1.10,0,Cielo Sereno,Freddo
80402,2025-03-05 01:00:00,3.10,0.30,0,Cielo Sereno,Freddo
80403,2025-03-05 02:00:00,3.50,0.80,0,Cielo Sereno,Freddo
80404,2025-03-05 03:00:00,3.10,0.40,0,Cielo Sereno,Freddo
80405,2025-03-05 04:00:00,2.80,0.00,0,Cielo Sereno,Freddo
80406,2025-03-05 05:00:00,2.60,-0.30,0,Cielo Sereno,Freddo
80407,2025-03-05 06:00:00,2.40,-0.70,0,Cielo Sereno,Freddo
80408,2025-03-05 07:00:00,2.20,-1.00,0,Cielo Sereno,Freddo
80409,2025-03-05 08:00:00,4.90,1.80,0,Cielo Sereno,Freddo
80410,2025-03-05 09:00:00,10.10,7.80,0,Cielo Sereno,Mite
80411,2025-03-05 10:00:00,12.10,9.90,0,Cielo Sereno,Mite
80412,2025-03-05 11:00:00,13.20,10.90,0,Cielo Sereno,Mite
80413,2025-03-05 12:00:00,14.20,12.20,0,Cielo Sereno,Mite
80414,2025-03-05 13:00:00,15.00,13.20,0,Cielo Sereno,Mite
80415,2025-03-05 14:00:00,15.60,13.40,0,Cielo Sereno,Mite
80416,2025-03-05 15:00:00,15.60,13.00,0,Cielo Sereno,Mite
80417,2025-03-05 16:00:00,15.20,12.60,0,Cielo Sereno,Mite
80418,2025-03-05 17:00:00,14.10,12.30,0,Cielo Sereno,Mite
80419,2025-03-05 18:00:00,10.80,8.90,0,Cielo Sereno,Mite
80420,2025-03-05 19:00:00,8.80,6.50,0,Cielo Sereno,Freddo
80421,2025-03-05 20:00:00,7.30,5.00,0,Cielo Sereno,Freddo
80422,2025-03-05 21:00:00,5.60,3.20,0,Cielo Sereno,Freddo
80423,2025-03-05 22:00:00,3.30,0.90,0,Cielo Sereno,Freddo
80424,2025-03-05 23:00:00,2.40,-0.30,0,Cielo Sereno,Freddo
80425,2025-03-06 00:00:00,2.50,-0.40,0,Cielo Sereno,Freddo
80426,2025-03-06 01:00:00,2.80,-0.20,0,Cielo Sereno,Freddo
80427,2025-03-06 02:00:00,1.90,-0.60,0,Cielo Sereno,Freddo
80428,2025-03-06 03:00:00,1.60,-1.00,0,Cielo Sereno,Freddo
80429,2025-03-06 04:00:00,1.50,-1.30,0,Cielo Sereno,Freddo
80430,2025-03-06 05:00:00,1.50,-1.50,0,Cielo Sereno,Freddo
80431,2025-03-06 06:00:00,1.20,-1.80,0,Cielo Sereno,Freddo
80432,2025-03-06 07:00:00,0.90,-2.00,0,Cielo Sereno,Freddo
80433,2025-03-06 08:00:00,3.60,1.00,0,Cielo Sereno,Freddo
80434,2025-03-06 09:00:00,9.20,7.30,0,Cielo Sereno,Freddo
80435,2025-03-06 10:00:00,11.80,9.70,0,Cielo Sereno,Mite
80436,2025-03-06 11:00:00,13.40,11.10,0,Cielo Sereno,Mite
80437,2025-03-06 12:00:00,14.40,12.40,0,Cielo Sereno,Mite
80438,2025-03-06 13:00:00,15.20,13.20,0,Cielo Sereno,Mite
80439,2025-03-06 14:00:00,15.60,13.40,0,Cielo Sereno,Mite
80440,2025-03-06 15:00:00,15.60,12.90,0,Cielo Sereno,Mite
80441,2025-03-06 16:00:00,15.00,12.30,0,Cielo Sereno,Mite
80442,2025-03-06 17:00:00,13.80,11.30,0,Cielo Sereno,Mite
80443,2025-03-06 18:00:00,10.40,8.60,0,Cielo Sereno,Mite
80444,2025-03-06 19:00:00,8.40,6.60,0,Cielo Sereno,Freddo
80445,2025-03-06 20:00:00,7.50,5.80,0,Cielo Sereno,Freddo
80446,2025-03-06 21:00:00,6.20,4.40,0,Cielo Sereno,Freddo
80447,2025-03-06 22:00:00,5.10,3.40,0,Cielo Sereno,Freddo
80448,2025-03-06 23:00:00,4.50,2.70,0,Cielo Sereno,Freddo
80449,2025-03-07 00:00:00,4.30,2.20,0,Cielo Sereno,Freddo
80450,2025-03-07 01:00:00,3.60,1.20,0,Cielo Sereno,Freddo
80451,2025-03-07 02:00:00,4.50,2.30,0,Cielo Sereno,Freddo
80452,2025-03-07 03:00:00,4.20,2.00,0,Cielo Sereno,Freddo
